"","lat","lon","aet"
"746",-99.25,38.25,656.982406501193
"747",-98.75,38.25,535.815161189391
"748",-98.25,38.25,748.899198659114
"749",-97.75,38.25,778.007117786445
"750",-97.25,38.25,783.656474286108
"751",-96.75,38.25,797.446149315394
"752",-96.25,38.25,782.87155292579
"753",-95.75,38.25,809.433985945478
"754",-95.25,38.25,832.585935595329
"755",-94.75,38.25,851.794701898005
"756",-94.25,38.25,835.079021695885
"757",-93.75,38.25,831.084594813583
"758",-93.25,38.25,826.236553566239
"759",-92.75,38.25,815.812429138226
"760",-92.25,38.25,813.465135111008
"761",-91.75,38.25,798.623340497375
"762",-91.25,38.25,795.50833938201
"763",-90.75,38.25,801.369687224724
"764",-90.25,38.25,816.787829774621
"765",-89.75,38.25,796.50956814189
"766",-89.25,38.25,774.373158548959
"767",-88.75,38.25,760.00673606465
"768",-88.25,38.25,773.434956675279
"769",-87.75,38.25,821.122523635277
"770",-87.25,38.25,795.132559786274
"771",-86.75,38.25,776.052994651662
"772",-86.25,38.25,814.31612823077
"773",-85.75,38.25,839.543126121163
"774",-85.25,38.25,810.636544361245
"775",-84.75,38.25,777.39996588463
"776",-84.25,38.25,793.234898810275
"777",-83.75,38.25,804.428425452206
"778",-83.25,38.25,784.621385459308
"779",-82.75,38.25,786.430576733314
"780",-82.25,38.25,766.286458746996
"781",-81.75,38.25,678.500678111333
"782",-81.25,38.25,680.462405052778
"783",-80.75,38.25,627.429266965715
"784",-80.25,38.25,585.352099432814
"785",-104.25,37.75,392.803789308295
"786",-103.75,37.75,380.209889215883
"787",-103.25,37.75,400.649018145807
"788",-102.75,37.75,451.679205000401
"789",-102.25,37.75,484.921028471785
"790",-101.75,37.75,508.798201399157
"791",-101.25,37.75,531.944999280968
"792",-100.75,37.75,589.599119928433
"793",-100.25,37.75,591.786353132688
"794",-99.75,37.75,653.889184575528
"795",-99.25,37.75,599.672232952675
"796",-98.75,37.75,544.033340171591
"797",-98.25,37.75,659.409050935647
"798",-97.75,37.75,746.976603511721
"799",-97.25,37.75,785.275725414453
"800",-96.75,37.75,844.792895969818
"801",-96.25,37.75,801.85852964106
"802",-95.75,37.75,837.240530871146
"803",-95.25,37.75,876.847583738156
"804",-94.75,37.75,822.62031655293
"805",-94.25,37.75,806.188420276972
"806",-93.75,37.75,849.600968125742
"807",-93.25,37.75,849.892056562938
"808",-92.75,37.75,848.942450503819
"809",-92.25,37.75,843.257335984672
"810",-91.75,37.75,803.224501811434
"811",-91.25,37.75,799.667915062513
"812",-90.75,37.75,734.988520662941
"813",-90.25,37.75,762.339816396125
"814",-89.75,37.75,811.671794484369
"815",-89.25,37.75,810.582694234792
"816",-88.75,37.75,812.37458400859
"817",-88.25,37.75,803.678830286135
"818",-87.75,37.75,796.515808059135
"819",-87.25,37.75,814.426394711249
"820",-86.75,37.75,801.63181851455
"821",-86.25,37.75,793.151397358102
"822",-85.75,37.75,831.141314367764
"823",-85.25,37.75,847.102116746129
"824",-84.75,37.75,851.778075983748
"825",-84.25,37.75,849.599928262644
"826",-83.75,37.75,803.378573400951
"827",-83.25,37.75,797.02934094402
"828",-82.75,37.75,733.495439511607
"829",-82.25,37.75,719.081662022509
"830",-81.75,37.75,676.159040117753
"831",-81.25,37.75,659.016984549322
"832",-80.75,37.75,705.084808958229
"833",-80.25,37.75,626.612562605878
"834",-104.25,37.25,434.674129268155
"835",-103.75,37.25,440.649545555934
"836",-103.25,37.25,462.70861283876
"837",-102.75,37.25,480.946218901823
"838",-102.25,37.25,506.443292503245
"839",-101.75,37.25,524.987003855407
"840",-101.25,37.25,541.053555211984
"841",-100.75,37.25,605.181163071771
"842",-100.25,37.25,599.590288258158
"843",-99.75,37.25,620.304891959764
"844",-99.25,37.25,637.685005337931
"845",-98.75,37.25,742.040822695941
"846",-98.25,37.25,671.627957094228
"847",-97.75,37.25,819.423470696434
"848",-97.25,37.25,834.888471469982
"849",-96.75,37.25,800.586080444045
"850",-96.25,37.25,793.327647761675
"851",-95.75,37.25,875.803774044616
"852",-95.25,37.25,880.164050171395
"853",-94.75,37.25,796.566064780578
"854",-94.25,37.25,844.339869524818
"855",-93.75,37.25,853.605823365971
"856",-93.25,37.25,863.18979656836
"857",-92.75,37.25,875.501869047992
"858",-92.25,37.25,869.788017734885
"859",-91.75,37.25,842.275221790187
"860",-91.25,37.25,829.635598717723
"861",-90.75,37.25,832.586857420858
"862",-90.25,37.25,838.784979881835
"863",-89.75,37.25,799.924148356542
"864",-89.25,37.25,842.408588986378
"865",-88.75,37.25,831.815406774171
"866",-88.25,37.25,802.100263792556
"867",-87.75,37.25,796.683012850583
"868",-87.25,37.25,804.705671343661
"869",-86.75,37.25,805.621551834047
"870",-86.25,37.25,790.202282810933
"871",-85.75,37.25,879.41889249548
"872",-85.25,37.25,864.631035790313
"873",-84.75,37.25,852.084947290132
"874",-84.25,37.25,806.50936822308
"875",-83.75,37.25,784.090650805738
"876",-83.25,37.25,779.108395770425
"877",-82.75,37.25,709.138019419857
"878",-82.25,37.25,694.615465650335
"879",-81.75,37.25,674.122582216281
"880",-81.25,37.25,689.546161308885
"881",-80.75,37.25,695.684537769761
"882",-80.25,37.25,617.782438777387
