# Deepak Jaiswal, David LeBauer, Dan Wang, Tim Wertin, Andrew Leakey, and Steve Long, in prep. Please do not reuse prior to publication without consent of authors
lat,lon,salix_yield
39.53,-83.32,16.04
39.80,-83.21,16.17
40.07,-83.09,16.48
40.35,-82.97,16.88
40.62,-82.85,16.39
40.89,-82.73,17.25
41.17,-82.61,16.49
30.52,-86.32,3.84
30.79,-86.23,10.05
31.06,-86.15,11.77
31.33,-86.06,12.12
31.59,-85.97,8.64
31.86,-85.87,10.49
32.13,-85.78,10.37
32.40,-85.69,10.37
32.67,-85.60,7.54
32.93,-85.50,9.91
33.20,-85.41,9.88
33.47,-85.31,10.44
33.74,-85.21,9.77
34.01,-85.12,13.17
34.28,-85.02,13.06
34.55,-84.92,13.22
34.82,-84.82,12.21
35.09,-84.72,14.53
35.36,-84.62,12.94
35.63,-84.51,13.83
35.90,-84.41,11.69
36.17,-84.31,13.72
36.45,-84.20,14.86
36.72,-84.09,14.22
36.99,-83.99,14.23
37.26,-83.88,13.76
37.53,-83.77,13.54
37.80,-83.66,13.68
38.08,-83.55,13.93
38.35,-83.43,14.06
38.62,-83.32,16.17
38.89,-83.20,14.75
39.17,-83.09,13.76
39.44,-82.97,15.72
39.71,-82.85,15.85
39.98,-82.73,9.77
40.26,-82.61,16.85
40.53,-82.49,16.72
40.80,-82.37,14.93
41.07,-82.25,11.84
41.35,-82.12,10.30
30.45,-86.01,9.53
30.71,-85.92,8.37
30.98,-85.83,7.72
31.25,-85.74,9.77
31.52,-85.65,10.43
31.78,-85.56,10.29
32.05,-85.47,9.94
32.32,-85.37,10.85
32.59,-85.28,7.32
32.85,-85.18,5.51
33.12,-85.09,7.14
33.39,-84.99,7.47
33.66,-84.89,8.69
33.93,-84.79,8.87
34.20,-84.69,13.10
34.47,-84.59,8.19
34.74,-84.49,8.65
35.01,-84.39,8.93
35.28,-84.29,5.69
35.55,-84.18,14.74
35.82,-84.08,12.57
36.09,-83.97,15.05
36.36,-83.86,15.08
36.63,-83.75,14.61
36.90,-83.65,13.83
37.17,-83.54,13.85
37.44,-83.42,13.66
37.72,-83.31,13.59
37.99,-83.20,13.62
38.26,-83.09,13.51
38.53,-82.97,13.23
38.80,-82.85,14.07
39.07,-82.74,12.93
39.35,-82.62,14.87
39.62,-82.50,14.50
39.89,-82.38,16.38
40.16,-82.26,16.64
40.44,-82.13,16.33
40.71,-82.01,16.21
40.98,-81.88,10.41
41.25,-81.76,10.66
41.53,-81.63,6.96
30.37,-85.71,7.97
30.64,-85.62,7.66
30.90,-85.52,9.39
31.17,-85.43,9.10
31.44,-85.34,9.58
31.70,-85.25,9.36
31.97,-85.15,9.51
32.24,-85.06,11.50
32.51,-84.96,2.29
32.77,-84.86,5.71
33.04,-84.77,4.55
33.31,-84.67,7.11
33.58,-84.57,5.02
33.85,-84.47,5.85
34.12,-84.37,9.04
34.38,-84.27,13.00
34.65,-84.16,14.74
34.92,-84.06,17.90
35.19,-83.95,16.27
35.46,-83.85,15.86
35.73,-83.74,7.92
36.00,-83.64,10.93
36.27,-83.53,11.42
36.54,-83.42,13.91
36.81,-83.31,15.08
37.08,-83.20,14.02
37.36,-83.08,13.52
37.63,-82.97,13.31
37.90,-82.86,12.76
38.17,-82.74,14.90
38.44,-82.62,14.23
38.71,-82.51,12.81
38.98,-82.39,12.66
39.25,-82.27,14.43
39.53,-82.15,14.51
39.80,-82.02,15.58
40.07,-81.90,15.61
40.34,-81.78,15.84
40.61,-81.65,15.80
40.88,-81.52,14.64
41.16,-81.40,14.71
41.43,-81.27,10.98
41.70,-81.14,14.99
30.03,-85.49,4.92
30.29,-85.40,9.58
30.56,-85.31,9.49
30.82,-85.21,7.99
31.09,-85.12,9.41
31.36,-85.03,11.44
31.62,-84.93,9.60
31.89,-84.84,11.61
32.16,-84.74,8.85
32.42,-84.64,9.93
32.69,-84.55,4.32
32.96,-84.45,6.53
33.23,-84.35,7.69
33.49,-84.25,7.97
33.76,-84.15,10.42
34.03,-84.04,7.73
34.30,-83.94,8.90
34.57,-83.84,10.88
34.84,-83.73,15.90
35.11,-83.63,18.07
35.38,-83.52,15.88
35.64,-83.41,8.70
35.91,-83.30,5.63
36.18,-83.19,7.06
36.45,-83.08,9.49
36.72,-82.97,13.64
36.99,-82.86,16.06
37.27,-82.74,13.23
37.54,-82.63,9.51
37.81,-82.51,12.88
38.08,-82.40,13.82
38.35,-82.28,13.69
38.62,-82.16,13.29
38.89,-82.04,12.88
39.16,-81.92,14.32
39.43,-81.80,13.78
39.70,-81.67,13.64
39.97,-81.55,14.39
40.25,-81.42,14.04
40.52,-81.29,17.31
40.79,-81.17,15.98
41.06,-81.04,15.03
41.33,-80.90,15.37
41.60,-80.77,17.43
41.87,-80.64,14.40
29.95,-85.18,9.60
30.21,-85.09,5.58
30.48,-85.00,7.30
30.74,-84.91,10.63
31.01,-84.81,11.41
31.28,-84.72,11.36
31.54,-84.62,11.53
31.81,-84.52,11.52
32.07,-84.43,9.36
32.34,-84.33,10.10
32.61,-84.23,9.38
32.87,-84.13,4.44
33.14,-84.03,7.16
33.41,-83.93,6.88
33.68,-83.82,9.69
33.94,-83.72,7.05
34.21,-83.62,8.68
34.48,-83.51,8.95
34.75,-83.40,14.07
35.02,-83.30,18.74
35.29,-83.19,14.91
35.56,-83.08,18.40
35.83,-82.97,17.55
36.09,-82.86,15.06
36.36,-82.75,7.61
36.63,-82.63,10.13
36.90,-82.52,13.19
37.17,-82.40,12.56
37.44,-82.29,13.22
37.71,-82.17,12.99
37.98,-82.05,13.31
38.25,-81.93,13.80
38.52,-81.81,13.60
38.79,-81.69,14.29
39.07,-81.57,13.71
39.34,-81.44,14.59
39.61,-81.32,13.99
39.88,-81.19,14.01
40.15,-81.07,15.01
40.42,-80.94,14.69
40.69,-80.81,13.54
40.96,-80.68,9.04
41.23,-80.54,15.18
41.50,-80.41,17.68
41.77,-80.28,17.98
29.87,-84.88,7.97
30.13,-84.79,11.09
30.40,-84.69,10.99
30.66,-84.60,11.14
30.93,-84.50,11.36
31.19,-84.41,11.36
31.46,-84.31,11.53
31.72,-84.21,11.60
31.99,-84.11,11.43
32.26,-84.01,11.31
32.52,-83.91,9.30
32.79,-83.81,10.96
33.06,-83.71,6.28
33.32,-83.61,6.91
33.59,-83.50,6.35
33.86,-83.40,6.38
34.13,-83.29,6.79
34.39,-83.18,7.44
34.66,-83.08,13.28
34.93,-82.97,9.28
35.20,-82.86,15.31
35.47,-82.75,14.13
35.74,-82.64,11.51
36.00,-82.53,15.90
36.27,-82.41,11.87
36.54,-82.30,14.38
36.81,-82.18,15.44
37.08,-82.07,13.22
37.35,-81.95,12.92
37.62,-81.83,13.48
37.89,-81.71,12.88
38.16,-81.59,12.33
38.43,-81.47,13.73
38.70,-81.34,14.20
38.97,-81.22,15.81
39.24,-81.10,13.85
39.51,-80.97,14.12
39.78,-80.84,15.64
40.05,-80.71,14.18
40.32,-80.58,13.80
40.59,-80.45,14.86
40.86,-80.32,10.20
41.13,-80.18,17.20
41.40,-80.05,17.61
41.67,-79.91,17.84
41.94,-79.78,17.98
42.21,-79.64,12.97
30.05,-84.48,10.91
30.32,-84.39,11.04
30.58,-84.29,11.03
30.85,-84.19,11.23
31.11,-84.10,11.66
31.37,-84.00,11.60
31.64,-83.90,11.55
31.91,-83.80,11.30
32.17,-83.70,11.27
32.44,-83.60,10.99
32.70,-83.49,11.39
32.97,-83.39,10.65
33.24,-83.29,6.55
33.50,-83.18,5.73
33.77,-83.08,6.10
34.04,-82.97,5.86
34.30,-82.86,6.50
34.57,-82.75,12.85
34.84,-82.64,14.40
35.11,-82.53,11.37
35.38,-82.42,9.70
35.64,-82.31,13.66
35.91,-82.19,14.24
36.18,-82.08,19.69
36.45,-81.96,15.40
36.72,-81.85,15.41
36.99,-81.73,15.75
37.26,-81.61,13.41
37.52,-81.49,13.23
37.79,-81.37,18.55
38.06,-81.25,15.54
38.33,-81.12,14.24
38.60,-81.00,14.53
38.87,-80.87,14.43
39.14,-80.75,14.33
39.41,-80.62,14.52
39.68,-80.49,15.74
39.95,-80.36,15.53
40.22,-80.23,13.80
40.49,-80.10,14.90
40.76,-79.96,15.50
41.03,-79.83,14.78
41.30,-79.69,14.75
41.57,-79.55,16.74
41.84,-79.41,16.98
42.11,-79.27,9.32
42.38,-79.13,12.78
42.65,-78.99,12.79
42.92,-78.84,6.82
43.19,-78.70,9.61
30.23,-84.08,11.13
30.50,-83.98,11.22
30.76,-83.89,11.38
31.03,-83.79,11.27
31.29,-83.69,11.62
31.55,-83.59,11.50
31.82,-83.49,11.42
32.09,-83.38,11.20
32.35,-83.28,11.27
32.62,-83.18,11.25
32.88,-83.07,11.25
33.15,-82.97,10.35
33.41,-82.86,5.86
33.68,-82.75,10.08
33.95,-82.65,6.72
34.21,-82.54,7.46
34.48,-82.43,7.35
34.75,-82.32,12.59
35.02,-82.20,10.18
35.28,-82.09,7.91
35.55,-81.98,14.57
35.82,-81.86,9.25
36.09,-81.75,18.81
36.36,-81.63,19.53
36.62,-81.51,18.56
36.89,-81.39,11.48
37.16,-81.27,11.75
37.43,-81.15,13.08
37.70,-81.03,14.08
37.97,-80.91,14.71
38.23,-80.78,17.13
38.50,-80.66,15.99
38.77,-80.53,14.04
39.04,-80.40,15.27
39.31,-80.27,15.92
39.58,-80.14,15.80
39.85,-80.01,15.33
40.12,-79.88,15.42
40.39,-79.74,14.00
40.66,-79.61,11.10
40.93,-79.47,15.00
41.19,-79.33,15.30
41.46,-79.19,17.37
41.73,-79.05,18.10
42.00,-78.91,17.65
42.27,-78.77,13.59
42.54,-78.62,12.76
42.81,-78.47,11.35
43.08,-78.33,16.22
43.35,-78.18,15.22
30.15,-83.77,11.24
30.41,-83.68,11.17
30.68,-83.58,11.34
30.94,-83.48,11.30
31.20,-83.38,11.24
31.47,-83.28,11.37
31.73,-83.17,11.46
32.00,-83.07,7.08
32.26,-82.97,11.22
32.53,-82.86,11.32
32.79,-82.76,11.35
33.06,-82.65,10.92
33.32,-82.54,11.14
33.59,-82.43,5.51
33.86,-82.32,6.50
34.12,-82.21,10.64
34.39,-82.10,5.12
34.66,-81.99,7.43
34.92,-81.88,12.64
35.19,-81.76,7.89
35.46,-81.65,8.13
35.73,-81.53,7.79
35.99,-81.42,8.72
36.26,-81.30,15.12
36.53,-81.18,16.74
36.80,-81.06,10.72
37.06,-80.94,10.12
37.33,-80.81,10.47
37.60,-80.69,12.65
37.87,-80.57,14.11
38.14,-80.44,16.48
38.40,-80.31,16.81
38.67,-80.18,16.72
38.94,-80.05,15.00
39.21,-79.92,14.69
39.48,-79.79,15.34
39.75,-79.66,15.43
40.02,-79.52,13.57
40.28,-79.39,16.85
40.55,-79.25,15.20
40.82,-79.11,15.28
41.09,-78.97,17.18
41.36,-78.83,17.21
41.63,-78.69,17.45
41.90,-78.55,17.55
42.16,-78.40,7.36
42.43,-78.26,13.19
42.70,-78.11,11.79
42.97,-77.96,16.13
43.24,-77.81,7.32
30.06,-83.47,10.98
30.33,-83.37,10.92
30.59,-83.27,10.92
30.85,-83.17,11.09
31.12,-83.07,10.88
31.38,-82.97,6.52
31.65,-82.86,6.97
31.91,-82.76,6.55
32.17,-82.65,10.71
32.44,-82.55,11.15
32.70,-82.44,11.42
32.97,-82.33,11.34
33.23,-82.22,10.58
33.50,-82.12,10.79
33.77,-82.00,4.86
34.03,-81.89,7.05
34.30,-81.78,11.02
34.56,-81.67,11.92
34.83,-81.55,11.98
35.10,-81.44,7.61
35.36,-81.32,7.06
35.63,-81.20,7.56
35.90,-81.09,7.51
36.16,-80.97,8.13
36.43,-80.85,9.63
36.70,-80.72,16.11
36.97,-80.60,10.57
37.23,-80.48,14.35
37.50,-80.35,10.68
37.77,-80.23,10.32
38.04,-80.10,10.95
38.30,-79.97,15.57
38.57,-79.84,17.52
38.84,-79.71,15.95
39.11,-79.58,15.92
39.38,-79.44,16.14
39.64,-79.31,16.40
39.91,-79.17,15.43
40.18,-79.04,15.48
40.45,-78.90,14.73
40.72,-78.76,15.36
40.98,-78.62,15.64
41.25,-78.48,14.85
41.52,-78.33,16.95
41.79,-78.19,17.08
42.06,-78.04,12.20
42.32,-77.89,12.17
42.59,-77.74,17.86
42.86,-77.59,16.69
43.13,-77.44,16.15
29.72,-83.27,7.03
29.98,-83.17,6.38
30.24,-83.07,10.98
30.50,-82.97,8.50
30.77,-82.86,7.61
31.03,-82.76,6.59
31.29,-82.66,7.95
31.56,-82.55,5.63
31.82,-82.45,5.95
32.08,-82.34,10.89
32.35,-82.23,10.92
32.61,-82.13,10.97
32.88,-82.02,6.82
33.14,-81.91,10.32
33.41,-81.80,9.03
33.67,-81.69,9.73
33.94,-81.57,7.98
34.20,-81.46,8.68
34.47,-81.34,4.73
34.74,-81.23,6.71
35.00,-81.11,11.97
35.27,-80.99,8.06
35.53,-80.88,6.56
35.80,-80.76,7.22
36.07,-80.64,12.32
36.33,-80.51,7.94
36.60,-80.39,9.72
36.87,-80.27,16.69
37.13,-80.14,15.66
37.40,-80.02,9.60
37.67,-79.89,10.29
37.93,-79.76,10.05
38.20,-79.63,10.66
38.47,-79.50,11.65
38.74,-79.37,13.79
39.00,-79.23,11.02
39.27,-79.10,11.43
39.54,-78.96,12.75
39.81,-78.83,14.19
40.07,-78.69,10.03
40.34,-78.55,13.08
40.61,-78.41,14.43
40.88,-78.26,14.85
41.14,-78.12,14.84
41.41,-77.98,16.80
41.68,-77.83,17.31
41.95,-77.68,12.65
42.21,-77.53,12.01
42.48,-77.38,12.22
42.75,-77.23,16.61
43.01,-77.08,16.47
43.28,-76.92,15.51
29.37,-83.07,2.06
29.63,-82.97,6.27
29.89,-82.87,6.83
30.15,-82.76,8.02
30.42,-82.66,8.01
30.68,-82.56,6.95
30.94,-82.45,3.85
31.20,-82.35,5.09
31.47,-82.24,5.33
31.73,-82.14,5.98
31.99,-82.03,6.05
32.26,-81.92,6.16
32.52,-81.81,6.25
32.79,-81.70,6.25
33.05,-81.59,7.20
33.31,-81.48,9.04
33.58,-81.37,9.60
33.84,-81.25,10.24
34.11,-81.14,7.64
34.37,-81.02,6.50
34.64,-80.91,6.19
34.90,-80.79,4.62
35.17,-80.67,6.30
35.44,-80.55,7.61
35.70,-80.43,7.55
35.97,-80.31,7.07
36.23,-80.18,7.67
36.50,-80.06,11.98
36.77,-79.93,12.10
37.03,-79.81,11.96
37.30,-79.68,13.56
37.57,-79.55,15.31
37.83,-79.42,10.76
38.10,-79.29,10.40
38.37,-79.16,9.52
38.63,-79.02,8.99
38.90,-78.89,10.16
39.17,-78.75,9.19
39.43,-78.62,9.06
39.70,-78.48,8.89
39.97,-78.34,11.26
40.23,-78.20,12.12
40.50,-78.06,15.53
40.77,-77.91,18.38
41.03,-77.77,13.42
41.30,-77.62,14.23
41.57,-77.47,13.95
41.83,-77.32,11.81
42.10,-77.17,11.33
42.37,-77.02,11.30
42.63,-76.87,13.63
42.90,-76.71,17.05
43.17,-76.55,17.04
43.43,-76.40,16.35
43.96,-76.08,10.42
44.23,-75.91,3.32
44.50,-75.75,13.19
29.28,-82.77,1.95
29.54,-82.67,4.42
29.80,-82.56,5.51
30.06,-82.46,6.73
30.33,-82.36,6.84
30.59,-82.25,4.12
30.85,-82.15,3.99
31.11,-82.04,6.35
31.38,-81.94,6.60
31.64,-81.83,6.91
31.90,-81.72,5.79
32.16,-81.61,5.18
32.43,-81.50,5.79
32.69,-81.39,4.77
32.96,-81.28,5.59
33.22,-81.16,7.81
33.48,-81.05,9.02
33.75,-80.93,10.34
34.01,-80.82,11.72
34.28,-80.70,10.19
34.54,-80.58,7.34
34.81,-80.46,5.14
35.07,-80.34,7.16
35.34,-80.22,8.10
35.60,-80.10,7.91
35.87,-79.98,8.58
36.13,-79.85,7.16
36.40,-79.73,7.57
36.66,-79.60,11.62
36.93,-79.47,11.89
37.20,-79.35,12.25
37.46,-79.22,9.73
37.73,-79.08,12.17
37.99,-78.95,9.72
38.26,-78.82,9.89
38.53,-78.68,9.96
38.79,-78.55,9.41
39.06,-78.41,8.55
39.33,-78.27,8.58
39.59,-78.13,9.62
39.86,-77.99,11.94
40.12,-77.85,17.64
40.39,-77.70,9.61
40.66,-77.56,12.92
40.92,-77.41,13.78
41.19,-77.27,17.03
41.46,-77.12,12.87
41.72,-76.97,12.13
41.99,-76.81,11.72
42.25,-76.66,11.93
42.52,-76.51,14.01
42.79,-76.35,12.56
43.05,-76.19,8.46
43.32,-76.03,15.83
43.58,-75.87,17.54
43.85,-75.71,14.96
44.11,-75.54,12.35
44.38,-75.38,13.27
44.64,-75.21,16.89
44.91,-75.04,16.18
28.93,-82.57,4.29
29.19,-82.47,5.39
29.45,-82.37,4.73
29.71,-82.26,2.77
29.98,-82.16,5.09
30.24,-82.06,6.56
30.50,-81.95,6.66
30.76,-81.84,5.44
31.02,-81.74,4.24
31.28,-81.63,4.09
31.55,-81.52,3.96
31.81,-81.41,8.05
32.07,-81.30,6.58
32.33,-81.19,6.28
32.60,-81.08,8.54
32.86,-80.96,6.15
33.12,-80.85,11.83
33.39,-80.73,11.78
33.65,-80.62,12.13
33.92,-80.50,8.96
34.18,-80.38,9.46
34.44,-80.26,10.89
34.71,-80.14,10.96
34.97,-80.02,11.70
35.24,-79.90,8.33
35.50,-79.78,11.84
35.77,-79.65,12.09
36.03,-79.53,8.46
36.30,-79.40,8.84
36.56,-79.27,9.59
36.83,-79.14,11.49
37.09,-79.01,13.41
37.36,-78.88,11.58
37.62,-78.75,12.48
37.89,-78.61,13.87
38.15,-78.48,14.28
38.42,-78.34,12.90
38.69,-78.21,14.70
38.95,-78.07,11.49
39.22,-77.93,15.84
39.48,-77.79,16.00
39.75,-77.64,16.31
40.01,-77.50,16.47
40.28,-77.36,12.42
40.55,-77.21,12.95
40.81,-77.06,10.22
41.08,-76.91,13.69
41.34,-76.76,13.67
41.61,-76.61,13.23
41.87,-76.46,12.20
42.14,-76.30,12.12
42.40,-76.15,12.63
42.67,-75.99,13.03
42.93,-75.83,18.04
43.20,-75.67,17.88
43.46,-75.50,15.27
43.73,-75.34,16.93
43.99,-75.17,16.60
44.26,-75.01,12.00
44.52,-74.84,12.02
44.79,-74.67,15.56
28.07,-82.57,3.41
28.33,-82.47,2.96
28.58,-82.37,3.33
28.84,-82.27,3.74
29.10,-82.17,4.25
29.36,-82.07,4.84
29.62,-81.96,3.38
29.88,-81.86,6.46
30.15,-81.75,2.47
30.41,-81.65,4.73
30.67,-81.54,4.85
31.98,-80.99,2.39
32.24,-80.88,7.85
32.50,-80.76,8.84
32.76,-80.65,7.55
33.03,-80.53,11.97
33.29,-80.42,12.12
33.55,-80.30,12.36
33.82,-80.18,12.38
34.08,-80.06,8.85
34.34,-79.94,12.31
34.61,-79.82,12.39
34.87,-79.70,12.14
35.14,-79.58,12.82
35.40,-79.45,11.88
35.67,-79.33,7.81
35.93,-79.20,12.76
36.19,-79.07,12.85
36.46,-78.94,13.34
36.72,-78.81,13.21
36.99,-78.68,11.41
37.25,-78.55,11.14
37.52,-78.41,13.17
37.78,-78.28,12.14
38.05,-78.14,11.83
38.31,-78.01,12.34
38.58,-77.87,11.64
38.84,-77.73,11.34
39.11,-77.59,14.95
39.37,-77.44,16.21
39.64,-77.30,13.67
39.90,-77.15,13.76
40.17,-77.01,16.72
40.43,-76.86,12.96
40.70,-76.71,10.74
40.96,-76.56,10.78
41.23,-76.41,11.02
41.49,-76.26,9.69
41.76,-76.10,12.87
42.02,-75.94,12.45
42.29,-75.79,12.83
42.55,-75.63,13.06
42.82,-75.47,13.15
43.08,-75.30,7.31
43.34,-75.14,17.97
43.61,-74.97,13.87
43.87,-74.81,12.14
44.14,-74.64,13.54
44.40,-74.47,16.74
44.66,-74.30,18.14
44.93,-74.12,14.63
27.46,-82.48,2.83
27.72,-82.38,2.54
27.98,-82.28,2.86
28.24,-82.18,2.77
28.50,-82.08,2.27
28.75,-81.98,3.09
29.01,-81.87,5.51
29.27,-81.77,3.70
29.53,-81.66,7.58
29.79,-81.56,2.96
30.05,-81.45,3.69
32.67,-80.34,8.05
32.93,-80.22,7.46
33.19,-80.10,12.37
33.46,-79.99,12.30
33.72,-79.87,12.35
33.98,-79.75,12.48
34.24,-79.62,12.30
34.51,-79.50,12.58
34.77,-79.38,6.28
35.03,-79.25,12.45
35.30,-79.13,12.80
35.56,-79.00,13.11
35.83,-78.87,13.12
36.09,-78.74,13.25
36.35,-78.61,12.90
36.62,-78.48,13.15
36.88,-78.35,13.05
37.15,-78.22,12.89
37.41,-78.08,12.94
37.68,-77.94,11.63
37.94,-77.81,13.43
38.20,-77.67,12.15
38.47,-77.53,9.97
38.73,-77.39,14.36
39.00,-77.24,14.82
39.26,-77.10,14.77
39.53,-76.96,14.80
39.79,-76.81,14.87
40.06,-76.66,15.30
40.32,-76.51,16.99
40.58,-76.36,13.72
40.85,-76.21,14.29
41.11,-76.06,13.57
41.38,-75.90,13.52
41.64,-75.75,13.22
41.91,-75.59,11.04
42.17,-75.43,13.20
42.43,-75.27,13.96
42.70,-75.11,13.07
42.96,-74.94,17.86
43.22,-74.78,13.68
43.49,-74.61,12.67
43.75,-74.44,12.06
44.01,-74.27,12.30
44.28,-74.10,12.10
44.54,-73.93,13.36
44.80,-73.75,13.36
27.12,-82.29,1.93
27.37,-82.19,3.60
27.63,-82.09,4.10
27.89,-81.99,2.25
28.15,-81.89,2.30
28.41,-81.78,4.34
28.66,-81.68,2.69
28.92,-81.58,3.35
29.18,-81.47,1.90
29.44,-81.37,3.00
29.70,-81.26,3.68
32.83,-79.91,10.41
33.09,-79.79,7.67
33.36,-79.67,12.32
33.62,-79.55,12.59
33.88,-79.43,12.49
34.14,-79.31,12.82
34.41,-79.18,12.95
34.67,-79.06,12.92
34.93,-78.93,13.05
35.19,-78.80,13.28
35.46,-78.68,12.92
35.72,-78.55,7.68
35.98,-78.42,7.93
36.25,-78.29,7.58
36.51,-78.15,7.54
36.78,-78.02,11.72
37.04,-77.88,13.45
37.30,-77.75,12.34
37.57,-77.61,13.42
37.83,-77.47,12.38
38.09,-77.33,14.48
38.36,-77.19,15.06
38.62,-77.05,14.98
38.89,-76.91,8.21
39.15,-76.76,13.93
39.41,-76.61,12.20
39.68,-76.47,15.34
39.94,-76.32,15.81
40.21,-76.17,16.96
40.47,-76.02,10.55
40.73,-75.86,10.83
41.00,-75.71,14.96
41.26,-75.55,13.44
41.52,-75.39,13.40
41.79,-75.24,13.70
42.05,-75.07,13.56
42.31,-74.91,13.34
42.58,-74.75,13.19
42.84,-74.58,18.07
43.10,-74.42,8.64
43.37,-74.25,11.82
43.63,-74.08,11.62
43.89,-73.91,11.71
44.15,-73.73,13.07
44.42,-73.56,10.85
44.68,-73.38,17.27
44.94,-73.20,10.64
27.03,-82.00,2.18
27.29,-81.90,2.96
27.54,-81.80,3.63
27.80,-81.70,3.87
28.06,-81.59,2.95
28.31,-81.49,3.54
28.57,-81.39,3.42
28.83,-81.28,2.82
29.09,-81.18,2.93
33.25,-79.36,12.41
33.52,-79.24,12.40
33.78,-79.11,12.84
34.04,-78.99,12.95
34.30,-78.86,13.12
34.56,-78.74,12.20
34.83,-78.61,6.86
35.09,-78.48,13.41
35.35,-78.35,13.17
35.62,-78.22,13.62
35.88,-78.09,13.78
36.14,-77.96,13.80
36.40,-77.83,6.84
36.67,-77.69,13.48
36.93,-77.55,13.83
37.19,-77.42,13.88
37.46,-77.28,13.84
37.72,-77.14,14.31
37.98,-77.00,14.61
38.51,-76.71,7.78
39.56,-76.12,12.36
39.83,-75.97,15.03
40.09,-75.82,15.74
40.35,-75.67,16.15
40.62,-75.51,16.23
40.88,-75.36,16.49
41.14,-75.20,13.48
41.40,-75.04,13.77
41.67,-74.88,13.09
41.93,-74.72,14.67
42.19,-74.56,13.48
42.46,-74.39,13.59
42.72,-74.23,14.32
42.98,-74.06,9.61
43.24,-73.89,14.80
43.50,-73.72,11.76
43.77,-73.54,14.84
44.03,-73.37,10.82
44.29,-73.19,11.14
44.55,-73.01,9.10
44.81,-72.83,7.63
26.68,-81.81,2.69
26.94,-81.71,2.73
27.20,-81.61,3.02
27.45,-81.51,3.59
27.71,-81.41,2.44
27.97,-81.30,2.25
28.22,-81.20,2.36
28.48,-81.09,3.38
28.74,-80.99,3.84
33.94,-78.67,13.18
34.20,-78.55,13.25
34.46,-78.42,13.56
34.72,-78.29,13.22
34.98,-78.16,13.65
35.25,-78.03,7.07
35.51,-77.90,13.74
35.77,-77.77,6.94
36.03,-77.63,6.99
36.30,-77.50,13.97
36.56,-77.36,14.06
36.82,-77.23,14.06
37.08,-77.09,14.03
37.35,-76.95,14.26
37.61,-76.81,14.60
37.87,-76.66,14.40
38.92,-76.08,15.61
39.18,-75.93,15.48
39.45,-75.78,15.09
39.71,-75.63,7.06
39.97,-75.48,15.87
40.23,-75.32,14.42
40.50,-75.17,14.59
40.76,-75.01,15.08
41.02,-74.85,6.31
41.28,-74.69,7.05
41.55,-74.53,12.47
41.81,-74.37,9.96
42.07,-74.20,10.23
42.33,-74.04,6.76
42.59,-73.87,17.43
42.86,-73.70,17.54
43.12,-73.53,8.82
43.38,-73.36,9.82
43.64,-73.18,11.96
43.90,-73.01,10.00
44.16,-72.83,11.72
44.42,-72.65,11.69
44.68,-72.47,7.70
44.94,-72.28,12.78
26.34,-81.63,2.46
26.59,-81.53,2.48
26.85,-81.43,2.65
27.10,-81.32,3.14
27.36,-81.22,1.50
27.62,-81.12,4.13
27.87,-81.01,3.00
28.13,-80.91,3.86
28.39,-80.80,4.54
34.09,-78.23,12.65
34.35,-78.10,13.58
34.62,-77.97,12.66
34.88,-77.84,11.45
35.14,-77.71,13.89
35.40,-77.58,13.96
35.66,-77.45,13.76
35.92,-77.31,14.02
36.19,-77.17,14.32
36.45,-77.04,14.36
36.71,-76.90,14.26
36.97,-76.76,14.15
37.23,-76.62,14.49
37.50,-76.48,14.26
38.54,-75.89,15.56
38.81,-75.75,15.36
39.07,-75.60,15.05
39.59,-75.29,6.35
39.85,-75.14,13.57
40.12,-74.98,15.63
40.38,-74.82,15.63
40.64,-74.67,16.29
40.90,-74.51,10.41
41.16,-74.34,6.90
41.42,-74.18,9.51
41.69,-74.02,9.27
41.95,-73.85,13.71
42.21,-73.68,7.37
42.47,-73.52,10.16
42.73,-73.34,9.83
42.99,-73.17,13.32
43.25,-73.00,13.65
43.51,-72.82,10.05
43.77,-72.64,9.91
44.03,-72.47,16.72
44.29,-72.28,14.49
44.55,-72.10,13.49
44.81,-71.92,13.51
25.99,-81.45,3.49
26.25,-81.34,3.78
26.50,-81.24,2.28
26.76,-81.14,2.16
27.01,-81.04,2.82
27.27,-80.93,2.98
27.52,-80.83,3.76
27.78,-80.72,1.83
33.99,-77.92,13.31
34.51,-77.66,8.24
34.77,-77.53,12.72
35.03,-77.39,9.03
35.29,-77.26,13.79
35.55,-77.12,14.04
35.81,-76.99,14.25
36.07,-76.85,14.16
36.34,-76.71,14.23
36.60,-76.57,14.18
36.86,-76.43,14.50
38.17,-75.71,15.82
38.43,-75.56,15.55
38.69,-75.41,15.16
39.21,-75.11,5.43
39.47,-74.95,14.66
39.73,-74.80,14.85
40.00,-74.64,15.53
40.26,-74.48,8.16
40.52,-74.32,9.84
40.78,-74.16,10.90
41.04,-74.00,9.67
41.30,-73.83,10.63
41.56,-73.67,8.48
41.82,-73.50,12.34
42.08,-73.33,10.08
42.34,-73.16,13.08
42.60,-72.99,13.29
42.86,-72.82,16.01
43.12,-72.64,9.40
43.38,-72.46,14.62
43.64,-72.29,17.44
43.90,-72.11,10.72
44.16,-71.92,11.50
44.42,-71.74,11.77
44.68,-71.55,11.33
44.94,-71.37,15.54
45.20,-71.18,13.63
25.65,-81.26,1.33
