"","lat","lon","aet"
"726",-84.75,38.75,708.590022805449
"727",-84.25,38.75,705.693564853165
"728",-83.75,38.75,682.127504598349
"729",-83.25,38.75,654.751786541136
"730",-82.75,38.75,641.645764495755
"731",-82.25,38.75,655.95443494439
"732",-81.75,38.75,611.251797680627
"733",-81.25,38.75,537.168942733435
"734",-80.75,38.75,531.814409374696
"735",-80.25,38.75,501.870352796512
"736",-104.25,38.25,338.265419065021
"737",-103.75,38.25,333.790275151376
"738",-103.25,38.25,356.111644671997
"739",-102.75,38.25,411.308700448833
"740",-102.25,38.25,444.838020724477
"741",-101.75,38.25,478.827207806055
"742",-101.25,38.25,519.849327502074
"743",-100.75,38.25,568.009512356133
"744",-100.25,38.25,574.840052977932
"745",-99.75,38.25,583.43419797362
