"","lat","lon","aet"
"444",-103.25,41.25,500.732823539292
"445",-102.75,41.25,522.556836804841
"446",-102.25,41.25,504.324106935877
"447",-101.75,41.25,509.988024421502
"448",-101.25,41.25,522.48498634086
"449",-100.75,41.25,527.784016391728
"450",-100.25,41.25,565.251365138683
"451",-99.75,41.25,660.717824164778
"452",-99.25,41.25,694.327326634258
"453",-98.75,41.25,705.619282246334
"454",-98.25,41.25,710.477343945822
"455",-97.75,41.25,754.259843764012
"456",-97.25,41.25,746.001356814289
"457",-96.75,41.25,741.136958342278
"458",-96.25,41.25,737.943236599836
"459",-95.75,41.25,753.607778472069
"460",-95.25,41.25,735.840662195347
"461",-94.75,41.25,724.378547836095
"462",-94.25,41.25,726.364774286514
"463",-93.75,41.25,739.812767956872
"464",-93.25,41.25,755.711496046533
"465",-92.75,41.25,780.7467231513
"466",-92.25,41.25,785.505834901356
"467",-91.75,41.25,801.718264563475
"468",-91.25,41.25,781.738337072195
"469",-90.75,41.25,783.953161386948
"470",-90.25,41.25,749.075745666807
"471",-89.75,41.25,728.244868801208
"472",-89.25,41.25,737.907221095171
"473",-88.75,41.25,736.801014302706
"474",-88.25,41.25,730.702129045036
"475",-87.75,41.25,733.118605170283
"476",-87.25,41.25,720.9933643166
"477",-86.75,41.25,655.545838092396
"478",-86.25,41.25,703.471587647451
"479",-85.75,41.25,704.002636029152
"480",-85.25,41.25,724.243786909501
"481",-84.75,41.25,704.136166485026
"482",-84.25,41.25,694.726877414563
"483",-83.75,41.25,695.382978052367
"484",-83.25,41.25,701.949909409741
"485",-82.75,41.25,677.680415560026
"486",-82.25,41.25,675.112120027072
"487",-81.75,41.25,679.074627936294
"488",-81.25,41.25,686.396800400107
"489",-80.75,41.25,666.434600881301
"490",-80.25,41.25,628.489754412207
"491",-104.25,40.75,450.655846483889
"492",-103.75,40.75,459.878331939057
"493",-103.25,40.75,487.689561889274
"494",-102.75,40.75,517.853345751064
"495",-102.25,40.75,509.428217338398
"496",-101.75,40.75,538.00305240415
"497",-101.25,40.75,534.761533826124
"498",-100.75,40.75,583.936953147873
"499",-100.25,40.75,651.492161546834
"500",-99.75,40.75,689.023977515753
"501",-99.25,40.75,714.066134913359
"502",-98.75,40.75,724.521611434408
"503",-98.25,40.75,741.067440056009
"504",-97.75,40.75,757.929754997371
"505",-97.25,40.75,756.14078810229
"506",-96.75,40.75,753.073386061005
"507",-96.25,40.75,744.022128742363
"508",-95.75,40.75,753.765446697653
"509",-95.25,40.75,741.422599492478
"510",-94.75,40.75,724.026596668991
"511",-94.25,40.75,717.420110463223
"512",-93.75,40.75,727.071960418252
"513",-93.25,40.75,747.563160461141
"514",-92.75,40.75,776.85204741417
"515",-92.25,40.75,787.250402514997
"516",-91.75,40.75,788.356906453555
"517",-91.25,40.75,772.895774561082
"518",-90.75,40.75,752.404724378837
"519",-90.25,40.75,770.122843908961
"520",-89.75,40.75,765.60775647033
"521",-89.25,40.75,733.921945870738
"522",-88.75,40.75,739.214329227572
"523",-88.25,40.75,737.905464024137
"524",-87.75,40.75,733.867035602219
"525",-87.25,40.75,716.96756432089
"526",-86.75,40.75,666.164031730674
"527",-86.25,40.75,729.29806748894
"528",-85.75,40.75,727.946685943985
"529",-85.25,40.75,722.324039436382
"530",-84.75,40.75,703.113539233687
"531",-84.25,40.75,692.187481988269
"532",-83.75,40.75,696.531393440906
"533",-83.25,40.75,702.035523602855
"534",-82.75,40.75,660.668619857042
"535",-82.25,40.75,651.566633956158
"536",-81.75,40.75,668.792949328028
"537",-81.25,40.75,686.555795412743
"538",-80.75,40.75,651.014048522222
"539",-80.25,40.75,662.082616891246
"540",-104.25,40.25,427.293001442682
"541",-103.75,40.25,402.477128197439
"542",-103.25,40.25,456.932350672781
